midi_s3_key,token_s3_key,artist,title
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Le_Laureat_Mrs._Robinson.2.mid,processed/remi_tokens/Le_Laureat_Mrs._Robinson.2.npy,Simon and Garfunkel,Le Laureat Mrs. Robinson.2
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Le_Laureat_Mrs._Robinson.3.mid,processed/remi_tokens/Le_Laureat_Mrs._Robinson.3.npy,Simon and Garfunkel,Le Laureat Mrs. Robinson.3
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Le_Laureat_Mrs._Robinson.4.mid,processed/remi_tokens/Le_Laureat_Mrs._Robinson.4.npy,Simon and Garfunkel,Le Laureat Mrs. Robinson.4
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Le_Laureat_Mrs._Robinson.5.mid,processed/remi_tokens/Le_Laureat_Mrs._Robinson.5.npy,Simon and Garfunkel,Le Laureat Mrs. Robinson.5
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Le_Laureat_Mrs._Robinson.mid,processed/remi_tokens/Le_Laureat_Mrs._Robinson.npy,Simon and Garfunkel,Le Laureat Mrs. Robinson
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Old_Friends.mid,processed/remi_tokens/Old_Friends.npy,Simon and Garfunkel,Old Friends
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Scarborough_Fair.1.mid,processed/remi_tokens/Scarborough_Fair.1.npy,Simon and Garfunkel,Scarborough Fair.1
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/Scarborough_Fair.mid,processed/remi_tokens/Scarborough_Fair.npy,Simon and Garfunkel,Scarborough Fair
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_59th_Street_Bridge_Song.mid,processed/remi_tokens/The_59th_Street_Bridge_Song.npy,Simon and Garfunkel,The 59th Street Bridge Song
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Boxer.1.mid,processed/remi_tokens/The_Boxer.1.npy,Simon and Garfunkel,The Boxer.1
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Boxer.mid,processed/remi_tokens/The_Boxer.npy,Simon and Garfunkel,The Boxer
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Sound_of_Silence.1.mid,processed/remi_tokens/The_Sound_of_Silence.1.npy,Simon and Garfunkel,The Sound of Silence.1
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Sound_of_Silence.2.mid,processed/remi_tokens/The_Sound_of_Silence.2.npy,Simon and Garfunkel,The Sound of Silence.2
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Sound_of_Silence.3.mid,processed/remi_tokens/The_Sound_of_Silence.3.npy,Simon and Garfunkel,The Sound of Silence.3
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Sound_of_Silence.4.mid,processed/remi_tokens/The_Sound_of_Silence.4.npy,Simon and Garfunkel,The Sound of Silence.4
clean_midi/lakh_midi_clean/Simon_and_Garfunkel/The_Sound_of_Silence.mid,processed/remi_tokens/The_Sound_of_Silence.npy,Simon and Garfunkel,The Sound of Silence
clean_midi/lakh_midi_clean/Simple_Minds/Alive_Kicking.1.mid,processed/remi_tokens/Alive_Kicking.1.npy,Simple Minds,Alive Kicking.1
clean_midi/lakh_midi_clean/Simple_Minds/Alive_Kicking.mid,processed/remi_tokens/Alive_Kicking.npy,Simple Minds,Alive Kicking
clean_midi/lakh_midi_clean/Simple_Minds/Dont_You_Forget_About_Me_.1.mid,processed/remi_tokens/Dont_You_Forget_About_Me_.1.npy,Simple Minds,Dont You Forget About Me .1
clean_midi/lakh_midi_clean/Simple_Minds/Dont_You_Forget_About_Me_.2.mid,processed/remi_tokens/Dont_You_Forget_About_Me_.2.npy,Simple Minds,Dont You Forget About Me .2
clean_midi/lakh_midi_clean/Simple_Minds/Dont_You_Forget_About_Me_.3.mid,processed/remi_tokens/Dont_You_Forget_About_Me_.3.npy,Simple Minds,Dont You Forget About Me .3
clean_midi/lakh_midi_clean/Simple_Minds/Dont_You_Forget_About_Me_.4.mid,processed/remi_tokens/Dont_You_Forget_About_Me_.4.npy,Simple Minds,Dont You Forget About Me .4
clean_midi/lakh_midi_clean/Simple_Minds/Dont_You_Forget_About_Me_.mid,processed/remi_tokens/Dont_You_Forget_About_Me_.npy,Simple Minds,Dont You Forget About Me 
clean_midi/lakh_midi_clean/Simple_Minds/Mandela_Day.1.mid,processed/remi_tokens/Mandela_Day.1.npy,Simple Minds,Mandela Day.1
clean_midi/lakh_midi_clean/Simple_Minds/Mandela_Day.mid,processed/remi_tokens/Mandela_Day.npy,Simple Minds,Mandela Day
clean_midi/lakh_midi_clean/Simple_Minds/Shes_a_River.1.mid,processed/remi_tokens/Shes_a_River.1.npy,Simple Minds,Shes a River.1
clean_midi/lakh_midi_clean/Simple_Minds/Shes_a_River.mid,processed/remi_tokens/Shes_a_River.npy,Simple Minds,Shes a River
clean_midi/lakh_midi_clean/Simply_Red/Fairground.1.mid,processed/remi_tokens/Fairground.1.npy,Simply Red,Fairground.1
clean_midi/lakh_midi_clean/Simply_Red/Fairground.mid,processed/remi_tokens/Fairground.npy,Simply Red,Fairground
clean_midi/lakh_midi_clean/Simply_Red/Holding_Back_The_Years.1.mid,processed/remi_tokens/Holding_Back_The_Years.1.npy,Simply Red,Holding Back The Years.1
clean_midi/lakh_midi_clean/Simply_Red/Holding_Back_The_Years.2.mid,processed/remi_tokens/Holding_Back_The_Years.2.npy,Simply Red,Holding Back The Years.2
clean_midi/lakh_midi_clean/Simply_Red/Holding_Back_The_Years.3.mid,processed/remi_tokens/Holding_Back_The_Years.3.npy,Simply Red,Holding Back The Years.3
clean_midi/lakh_midi_clean/Simply_Red/Holding_Back_The_Years.4.mid,processed/remi_tokens/Holding_Back_The_Years.4.npy,Simply Red,Holding Back The Years.4
clean_midi/lakh_midi_clean/Simply_Red/Holding_Back_The_Years.5.mid,processed/remi_tokens/Holding_Back_The_Years.5.npy,Simply Red,Holding Back The Years.5
clean_midi/lakh_midi_clean/Simply_Red/Holding_Back_The_Years.mid,processed/remi_tokens/Holding_Back_The_Years.npy,Simply Red,Holding Back The Years
clean_midi/lakh_midi_clean/Simply_Red/If_You_Dont_Know_Me_By_Now.1.mid,processed/remi_tokens/If_You_Dont_Know_Me_By_Now.1.npy,Simply Red,If You Dont Know Me By Now.1
clean_midi/lakh_midi_clean/Simply_Red/If_You_Dont_Know_Me_By_Now.2.mid,processed/remi_tokens/If_You_Dont_Know_Me_By_Now.2.npy,Simply Red,If You Dont Know Me By Now.2
clean_midi/lakh_midi_clean/Simply_Red/If_You_Dont_Know_Me_By_Now.mid,processed/remi_tokens/If_You_Dont_Know_Me_By_Now.npy,Simply Red,If You Dont Know Me By Now
clean_midi/lakh_midi_clean/Simply_Red/Moneys_Too_Tight_to_Mention_.mid,processed/remi_tokens/Moneys_Too_Tight_to_Mention_.npy,Simply Red,Moneys Too Tight to Mention 
clean_midi/lakh_midi_clean/Simply_Red/Something_Got_Me_Started.1.mid,processed/remi_tokens/Something_Got_Me_Started.1.npy,Simply Red,Something Got Me Started.1
clean_midi/lakh_midi_clean/Simply_Red/Something_Got_Me_Started.2.mid,processed/remi_tokens/Something_Got_Me_Started.2.npy,Simply Red,Something Got Me Started.2
clean_midi/lakh_midi_clean/Simply_Red/Something_Got_Me_Started.3.mid,processed/remi_tokens/Something_Got_Me_Started.3.npy,Simply Red,Something Got Me Started.3
clean_midi/lakh_midi_clean/Simply_Red/Something_Got_Me_Started.4.mid,processed/remi_tokens/Something_Got_Me_Started.4.npy,Simply Red,Something Got Me Started.4
clean_midi/lakh_midi_clean/Simply_Red/Something_Got_Me_Started.mid,processed/remi_tokens/Something_Got_Me_Started.npy,Simply Red,Something Got Me Started
clean_midi/lakh_midi_clean/Simply_Red/Stars.mid,processed/remi_tokens/Stars.npy,Simply Red,Stars
clean_midi/lakh_midi_clean/Simply_Red/The_Right_Thing.mid,processed/remi_tokens/The_Right_Thing.npy,Simply Red,The Right Thing
clean_midi/lakh_midi_clean/Simply_Red/Thrill_Me.mid,processed/remi_tokens/Thrill_Me.npy,Simply Red,Thrill Me
clean_midi/lakh_midi_clean/Sinatra/All_the_Things_You_Are.mid,processed/remi_tokens/All_the_Things_You_Are.npy,Sinatra,All the Things You Are
clean_midi/lakh_midi_clean/Sinatra/Anything_Goes.1.mid,processed/remi_tokens/Anything_Goes.1.npy,Sinatra,Anything Goes.1
clean_midi/lakh_midi_clean/Sinatra/Anything_Goes.mid,processed/remi_tokens/Anything_Goes.npy,Sinatra,Anything Goes
clean_midi/lakh_midi_clean/Sinatra/Autumn_Leaves.mid,processed/remi_tokens/Autumn_Leaves.npy,Sinatra,Autumn Leaves
clean_midi/lakh_midi_clean/Sinatra/Bewitched.1.mid,processed/remi_tokens/Bewitched.1.npy,Sinatra,Bewitched.1
clean_midi/lakh_midi_clean/Sinatra/Bewitched.2.mid,processed/remi_tokens/Bewitched.2.npy,Sinatra,Bewitched.2
clean_midi/lakh_midi_clean/Sinatra/Bewitched.mid,processed/remi_tokens/Bewitched.npy,Sinatra,Bewitched
clean_midi/lakh_midi_clean/Sinatra/Blue_Moon.mid,processed/remi_tokens/Blue_Moon.npy,Sinatra,Blue Moon
clean_midi/lakh_midi_clean/Sinatra/Chicago.mid,processed/remi_tokens/Chicago.npy,Sinatra,Chicago
clean_midi/lakh_midi_clean/Sinatra/Come_Rain_or_Come_Shine.mid,processed/remi_tokens/Come_Rain_or_Come_Shine.npy,Sinatra,Come Rain or Come Shine
clean_midi/lakh_midi_clean/Sinatra/Fly_Me_to_the_Moon.mid,processed/remi_tokens/Fly_Me_to_the_Moon.npy,Sinatra,Fly Me to the Moon
clean_midi/lakh_midi_clean/Sinatra/For_Every_Man_Theres_a_Woman.mid,processed/remi_tokens/For_Every_Man_Theres_a_Woman.npy,Sinatra,For Every Man Theres a Woman
clean_midi/lakh_midi_clean/Sinatra/Goin_Out_of_My_Head.mid,processed/remi_tokens/Goin_Out_of_My_Head.npy,Sinatra,Goin Out of My Head
clean_midi/lakh_midi_clean/Sinatra/Guys_and_Dolls_reprise_.mid,processed/remi_tokens/Guys_and_Dolls_reprise_.npy,Sinatra,Guys and Dolls reprise 
clean_midi/lakh_midi_clean/Sinatra/I_Believe_in_You.mid,processed/remi_tokens/I_Believe_in_You.npy,Sinatra,I Believe in You
clean_midi/lakh_midi_clean/Sinatra/I_Get_A_Kick_Out_Of_You.1.mid,processed/remi_tokens/I_Get_A_Kick_Out_Of_You.1.npy,Sinatra,I Get A Kick Out Of You.1
clean_midi/lakh_midi_clean/Sinatra/I_Get_A_Kick_Out_Of_You.mid,processed/remi_tokens/I_Get_A_Kick_Out_Of_You.npy,Sinatra,I Get A Kick Out Of You
clean_midi/lakh_midi_clean/Sinatra/Im_Glad_There_Is_You.mid,processed/remi_tokens/Im_Glad_There_Is_You.npy,Sinatra,Im Glad There Is You
clean_midi/lakh_midi_clean/Sinatra/Ive_Got_You_Under_My_Skin.mid,processed/remi_tokens/Ive_Got_You_Under_My_Skin.npy,Sinatra,Ive Got You Under My Skin
clean_midi/lakh_midi_clean/Sinatra/Just_One_Of_Those_Things.1.mid,processed/remi_tokens/Just_One_Of_Those_Things.1.npy,Sinatra,Just One Of Those Things.1
clean_midi/lakh_midi_clean/Sinatra/Just_One_Of_Those_Things.mid,processed/remi_tokens/Just_One_Of_Those_Things.npy,Sinatra,Just One Of Those Things
clean_midi/lakh_midi_clean/Sinatra/Luck_Be_a_Lady.mid,processed/remi_tokens/Luck_Be_a_Lady.npy,Sinatra,Luck Be a Lady
clean_midi/lakh_midi_clean/Sinatra/My_Funny_Valentine.1.mid,processed/remi_tokens/My_Funny_Valentine.1.npy,Sinatra,My Funny Valentine.1
clean_midi/lakh_midi_clean/Sinatra/My_Funny_Valentine.mid,processed/remi_tokens/My_Funny_Valentine.npy,Sinatra,My Funny Valentine
clean_midi/lakh_midi_clean/Sinatra/My_Shining_Hour.mid,processed/remi_tokens/My_Shining_Hour.npy,Sinatra,My Shining Hour
clean_midi/lakh_midi_clean/Sinatra/My_Way_live_.1.mid,processed/remi_tokens/My_Way_live_.1.npy,Sinatra,My Way live .1
clean_midi/lakh_midi_clean/Sinatra/My_Way_live_.2.mid,processed/remi_tokens/My_Way_live_.2.npy,Sinatra,My Way live .2
clean_midi/lakh_midi_clean/Sinatra/My_Way_live_.mid,processed/remi_tokens/My_Way_live_.npy,Sinatra,My Way live 
"clean_midi/lakh_midi_clean/Sinatra/New_York,_New_York_theme_du_film_.1.mid","processed/remi_tokens/New_York,_New_York_theme_du_film_.1.npy",Sinatra,"New York, New York theme du film .1"
"clean_midi/lakh_midi_clean/Sinatra/New_York,_New_York_theme_du_film_.2.mid","processed/remi_tokens/New_York,_New_York_theme_du_film_.2.npy",Sinatra,"New York, New York theme du film .2"
"clean_midi/lakh_midi_clean/Sinatra/New_York,_New_York_theme_du_film_.3.mid","processed/remi_tokens/New_York,_New_York_theme_du_film_.3.npy",Sinatra,"New York, New York theme du film .3"
"clean_midi/lakh_midi_clean/Sinatra/New_York,_New_York_theme_du_film_.mid","processed/remi_tokens/New_York,_New_York_theme_du_film_.npy",Sinatra,"New York, New York theme du film "
clean_midi/lakh_midi_clean/Sinatra/Night_and_Day.1.mid,processed/remi_tokens/Night_and_Day.1.npy,Sinatra,Night and Day.1
clean_midi/lakh_midi_clean/Sinatra/Night_and_Day.mid,processed/remi_tokens/Night_and_Day.npy,Sinatra,Night and Day
clean_midi/lakh_midi_clean/Sinatra/Ol_Man_River.mid,processed/remi_tokens/Ol_Man_River.npy,Sinatra,Ol Man River
clean_midi/lakh_midi_clean/Sinatra/One_More_for_My_Baby_And_One_More_for_the_Road_.mid,processed/remi_tokens/One_More_for_My_Baby_And_One_More_for_the_Road_.npy,Sinatra,One More for My Baby And One More for the Road 
clean_midi/lakh_midi_clean/Sinatra/Sentimental_Journey.mid,processed/remi_tokens/Sentimental_Journey.npy,Sinatra,Sentimental Journey
clean_midi/lakh_midi_clean/Sinatra/Something_Stupid.1.mid,processed/remi_tokens/Something_Stupid.1.npy,Sinatra,Something Stupid.1
clean_midi/lakh_midi_clean/Sinatra/Something_Stupid.mid,processed/remi_tokens/Something_Stupid.npy,Sinatra,Something Stupid
clean_midi/lakh_midi_clean/Sinatra/Strangers_in_the_Night.1.mid,processed/remi_tokens/Strangers_in_the_Night.1.npy,Sinatra,Strangers in the Night.1
clean_midi/lakh_midi_clean/Sinatra/Strangers_in_the_Night.2.mid,processed/remi_tokens/Strangers_in_the_Night.2.npy,Sinatra,Strangers in the Night.2
clean_midi/lakh_midi_clean/Sinatra/Strangers_in_the_Night.mid,processed/remi_tokens/Strangers_in_the_Night.npy,Sinatra,Strangers in the Night
clean_midi/lakh_midi_clean/Sinatra/Thats_Life.mid,processed/remi_tokens/Thats_Life.npy,Sinatra,Thats Life
clean_midi/lakh_midi_clean/Sinatra/The_Lady_Is_a_Tramp.1.mid,processed/remi_tokens/The_Lady_Is_a_Tramp.1.npy,Sinatra,The Lady Is a Tramp.1
clean_midi/lakh_midi_clean/Sinatra/The_Lady_Is_a_Tramp.mid,processed/remi_tokens/The_Lady_Is_a_Tramp.npy,Sinatra,The Lady Is a Tramp
clean_midi/lakh_midi_clean/Sinatra/The_Most_Beautiful_Girl_in_the_World.mid,processed/remi_tokens/The_Most_Beautiful_Girl_in_the_World.npy,Sinatra,The Most Beautiful Girl in the World
clean_midi/lakh_midi_clean/Sinatra/The_Way_You_Look_Tonight.mid,processed/remi_tokens/The_Way_You_Look_Tonight.npy,Sinatra,The Way You Look Tonight
clean_midi/lakh_midi_clean/Sinatra/What_Is_This_Thing_Called_Love.1.mid,processed/remi_tokens/What_Is_This_Thing_Called_Love.1.npy,Sinatra,What Is This Thing Called Love.1
clean_midi/lakh_midi_clean/Sinatra/What_Is_This_Thing_Called_Love.mid,processed/remi_tokens/What_Is_This_Thing_Called_Love.npy,Sinatra,What Is This Thing Called Love
"clean_midi/lakh_midi_clean/Sinatra/Yes_Sir,_Thats_My_Baby.mid","processed/remi_tokens/Yes_Sir,_Thats_My_Baby.npy",Sinatra,"Yes Sir, Thats My Baby"
clean_midi/lakh_midi_clean/Sinatra/Youll_Never_Walk_Alone.mid,processed/remi_tokens/Youll_Never_Walk_Alone.npy,Sinatra,Youll Never Walk Alone
clean_midi/lakh_midi_clean/Sinead_O_Connor/Nothing.1.mid,processed/remi_tokens/Nothing.1.npy,Sinead O Connor,Nothing.1
clean_midi/lakh_midi_clean/Sinead_O_Connor/Nothing.2.mid,processed/remi_tokens/Nothing.2.npy,Sinead O Connor,Nothing.2
clean_midi/lakh_midi_clean/Sinead_O_Connor/Nothing.3.mid,processed/remi_tokens/Nothing.3.npy,Sinead O Connor,Nothing.3
clean_midi/lakh_midi_clean/Sinead_O_Connor/Nothing.mid,processed/remi_tokens/Nothing.npy,Sinead O Connor,Nothing
clean_midi/lakh_midi_clean/Sisqo/Thong_Song.mid,processed/remi_tokens/Thong_Song.npy,Sisqo,Thong Song
clean_midi/lakh_midi_clean/Sister_Hazel/All_For_You.mid,processed/remi_tokens/All_For_You.npy,Sister Hazel,All For You
clean_midi/lakh_midi_clean/Sister_Sledge/All_American_Girls.mid,processed/remi_tokens/All_American_Girls.npy,Sister Sledge,All American Girls
clean_midi/lakh_midi_clean/Sister_Sledge/Lost_in_Music.mid,processed/remi_tokens/Lost_in_Music.npy,Sister Sledge,Lost in Music
clean_midi/lakh_midi_clean/Sister_Sledge/We_Are_Family.1.mid,processed/remi_tokens/We_Are_Family.1.npy,Sister Sledge,We Are Family.1
clean_midi/lakh_midi_clean/Sister_Sledge/We_Are_Family.2.mid,processed/remi_tokens/We_Are_Family.2.npy,Sister Sledge,We Are Family.2
clean_midi/lakh_midi_clean/Sister_Sledge/We_Are_Family.mid,processed/remi_tokens/We_Are_Family.npy,Sister Sledge,We Are Family
clean_midi/lakh_midi_clean/Sixpence_None_the_Richer/Kiss_Me.mid,processed/remi_tokens/Kiss_Me.npy,Sixpence None the Richer,Kiss Me
clean_midi/lakh_midi_clean/Sixpence_None_the_Richer/There_She_Goes.mid,processed/remi_tokens/There_She_Goes.npy,Sixpence None the Richer,There She Goes
clean_midi/lakh_midi_clean/Skee-Lo/I_Wish.mid,processed/remi_tokens/I_Wish.npy,Skee-Lo,I Wish
clean_midi/lakh_midi_clean/Skid_Row/I_Remember_You.mid,processed/remi_tokens/I_Remember_You.npy,Skid Row,I Remember You
clean_midi/lakh_midi_clean/Skylark/Wildflower.mid,processed/remi_tokens/Wildflower.npy,Skylark,Wildflower
clean_midi/lakh_midi_clean/Slipstream/Computer_Love.mid,processed/remi_tokens/Computer_Love.npy,Slipstream,Computer Love
clean_midi/lakh_midi_clean/Sly/Dance_to_the_Music.mid,processed/remi_tokens/Dance_to_the_Music.npy,Sly,Dance to the Music
clean_midi/lakh_midi_clean/Sly/Everyday_People.mid,processed/remi_tokens/Everyday_People.npy,Sly,Everyday People
clean_midi/lakh_midi_clean/Sly/Family_Affair.mid,processed/remi_tokens/Family_Affair.npy,Sly,Family Affair
clean_midi/lakh_midi_clean/Sly_and_The_Family_Stone/Dance_to_the_Music.1.mid,processed/remi_tokens/Dance_to_the_Music.1.npy,Sly and The Family Stone,Dance to the Music.1
clean_midi/lakh_midi_clean/Sly_and_The_Family_Stone/Dance_to_the_Music.mid,processed/remi_tokens/Dance_to_the_Music.npy,Sly and The Family Stone,Dance to the Music
clean_midi/lakh_midi_clean/Sly_and_The_Family_Stone/Everyday_People.mid,processed/remi_tokens/Everyday_People.npy,Sly and The Family Stone,Everyday People
clean_midi/lakh_midi_clean/Sly_and_The_Family_Stone/Family_Affair.1.mid,processed/remi_tokens/Family_Affair.1.npy,Sly and The Family Stone,Family Affair.1
clean_midi/lakh_midi_clean/Sly_and_The_Family_Stone/Family_Affair.mid,processed/remi_tokens/Family_Affair.npy,Sly and The Family Stone,Family Affair
clean_midi/lakh_midi_clean/Sly_and_The_Family_Stone/I_Want_to_Take_You_Higher.mid,processed/remi_tokens/I_Want_to_Take_You_Higher.npy,Sly and The Family Stone,I Want to Take You Higher
clean_midi/lakh_midi_clean/Small_Faces/Itchycoo_Park.mid,processed/remi_tokens/Itchycoo_Park.npy,Small Faces,Itchycoo Park
clean_midi/lakh_midi_clean/Small_Faces/Sha-La-La-La-Lee.mid,processed/remi_tokens/Sha-La-La-La-Lee.npy,Small Faces,Sha-La-La-La-Lee
clean_midi/lakh_midi_clean/Smash_Mouth/All_Star.1.mid,processed/remi_tokens/All_Star.1.npy,Smash Mouth,All Star.1
clean_midi/lakh_midi_clean/Smash_Mouth/All_Star.mid,processed/remi_tokens/All_Star.npy,Smash Mouth,All Star
clean_midi/lakh_midi_clean/Smash_Mouth/Cant_Get_Enough_of_You_Baby.mid,processed/remi_tokens/Cant_Get_Enough_of_You_Baby.npy,Smash Mouth,Cant Get Enough of You Baby
clean_midi/lakh_midi_clean/Smash_Mouth/Im_a_Believer.1.mid,processed/remi_tokens/Im_a_Believer.1.npy,Smash Mouth,Im a Believer.1
clean_midi/lakh_midi_clean/Smash_Mouth/Im_a_Believer.mid,processed/remi_tokens/Im_a_Believer.npy,Smash Mouth,Im a Believer
clean_midi/lakh_midi_clean/Smash_Mouth/The_Fonz.mid,processed/remi_tokens/The_Fonz.npy,Smash Mouth,The Fonz
clean_midi/lakh_midi_clean/Smash_Mouth/Then_the_Morning_Comes.mid,processed/remi_tokens/Then_the_Morning_Comes.npy,Smash Mouth,Then the Morning Comes
clean_midi/lakh_midi_clean/Smash_Mouth/Walkin_on_the_Sun.1.mid,processed/remi_tokens/Walkin_on_the_Sun.1.npy,Smash Mouth,Walkin on the Sun.1
clean_midi/lakh_midi_clean/Smash_Mouth/Walkin_on_the_Sun.2.mid,processed/remi_tokens/Walkin_on_the_Sun.2.npy,Smash Mouth,Walkin on the Sun.2
clean_midi/lakh_midi_clean/Smash_Mouth/Walkin_on_the_Sun.3.mid,processed/remi_tokens/Walkin_on_the_Sun.3.npy,Smash Mouth,Walkin on the Sun.3
clean_midi/lakh_midi_clean/Smash_Mouth/Walkin_on_the_Sun.mid,processed/remi_tokens/Walkin_on_the_Sun.npy,Smash Mouth,Walkin on the Sun
clean_midi/lakh_midi_clean/Smokey_Robinson/Being_With_You.mid,processed/remi_tokens/Being_With_You.npy,Smokey Robinson,Being With You
clean_midi/lakh_midi_clean/Smokey_Robinson/I_Second_That_Emotion.mid,processed/remi_tokens/I_Second_That_Emotion.npy,Smokey Robinson,I Second That Emotion
clean_midi/lakh_midi_clean/Smokey_Robinson/Tracks_of_My_Tears.mid,processed/remi_tokens/Tracks_of_My_Tears.npy,Smokey Robinson,Tracks of My Tears
clean_midi/lakh_midi_clean/Smokie/Babe_Its_Up_to_You.mid,processed/remi_tokens/Babe_Its_Up_to_You.npy,Smokie,Babe Its Up to You
clean_midi/lakh_midi_clean/Smokie/For_a_Few_Dollars_More.mid,processed/remi_tokens/For_a_Few_Dollars_More.npy,Smokie,For a Few Dollars More
clean_midi/lakh_midi_clean/Smokie/If_You_Think_You_Know_How_to_Love_Me.mid,processed/remi_tokens/If_You_Think_You_Know_How_to_Love_Me.npy,Smokie,If You Think You Know How to Love Me
clean_midi/lakh_midi_clean/Smokie/Living_Next_Door_To_Alice.1.mid,processed/remi_tokens/Living_Next_Door_To_Alice.1.npy,Smokie,Living Next Door To Alice.1
clean_midi/lakh_midi_clean/Smokie/Living_Next_Door_To_Alice.2.mid,processed/remi_tokens/Living_Next_Door_To_Alice.2.npy,Smokie,Living Next Door To Alice.2
clean_midi/lakh_midi_clean/Smokie/Living_Next_Door_To_Alice.3.mid,processed/remi_tokens/Living_Next_Door_To_Alice.3.npy,Smokie,Living Next Door To Alice.3
clean_midi/lakh_midi_clean/Smokie/Living_Next_Door_To_Alice.4.mid,processed/remi_tokens/Living_Next_Door_To_Alice.4.npy,Smokie,Living Next Door To Alice.4
clean_midi/lakh_midi_clean/Smokie/Living_Next_Door_To_Alice.mid,processed/remi_tokens/Living_Next_Door_To_Alice.npy,Smokie,Living Next Door To Alice
clean_midi/lakh_midi_clean/Smokie/Living_Next_Door_to_Alice..._Who_the_Fuck_Is_Alice.mid,processed/remi_tokens/Living_Next_Door_to_Alice..._Who_the_Fuck_Is_Alice.npy,Smokie,Living Next Door to Alice... Who the Fuck Is Alice
clean_midi/lakh_midi_clean/Smokie/Mexican_Girl.1.mid,processed/remi_tokens/Mexican_Girl.1.npy,Smokie,Mexican Girl.1
clean_midi/lakh_midi_clean/Smokie/Mexican_Girl.mid,processed/remi_tokens/Mexican_Girl.npy,Smokie,Mexican Girl
clean_midi/lakh_midi_clean/Smokie/Needles_and_Pins.mid,processed/remi_tokens/Needles_and_Pins.npy,Smokie,Needles and Pins
clean_midi/lakh_midi_clean/Snap/Do_You_See_the_Light.mid,processed/remi_tokens/Do_You_See_the_Light.npy,Snap,Do You See the Light
clean_midi/lakh_midi_clean/Snap/Exterminate.mid,processed/remi_tokens/Exterminate.npy,Snap,Exterminate
clean_midi/lakh_midi_clean/Snap/Mary_Had_a_Little_Boy.mid,processed/remi_tokens/Mary_Had_a_Little_Boy.npy,Snap,Mary Had a Little Boy
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.1.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.1.npy,Snap,Rhythm Is a Dancer.1
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.2.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.2.npy,Snap,Rhythm Is a Dancer.2
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.3.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.3.npy,Snap,Rhythm Is a Dancer.3
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.4.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.4.npy,Snap,Rhythm Is a Dancer.4
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.5.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.5.npy,Snap,Rhythm Is a Dancer.5
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.6.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.6.npy,Snap,Rhythm Is a Dancer.6
clean_midi/lakh_midi_clean/Snap/Rhythm_Is_a_Dancer.mid,processed/remi_tokens/Rhythm_Is_a_Dancer.npy,Snap,Rhythm Is a Dancer
clean_midi/lakh_midi_clean/Snap/The_First_the_Last_Eternity_Till_the_End_.1.mid,processed/remi_tokens/The_First_the_Last_Eternity_Till_the_End_.1.npy,Snap,The First the Last Eternity Till the End .1
clean_midi/lakh_midi_clean/Snap/The_First_the_Last_Eternity_Till_the_End_.mid,processed/remi_tokens/The_First_the_Last_Eternity_Till_the_End_.npy,Snap,The First the Last Eternity Till the End 
clean_midi/lakh_midi_clean/Snap/Welcome_to_Tomorrow.1.mid,processed/remi_tokens/Welcome_to_Tomorrow.1.npy,Snap,Welcome to Tomorrow.1
clean_midi/lakh_midi_clean/Snap/Welcome_to_Tomorrow.mid,processed/remi_tokens/Welcome_to_Tomorrow.npy,Snap,Welcome to Tomorrow
clean_midi/lakh_midi_clean/Sniff_n_the_Tears/Driver_s_Seat.1.mid,processed/remi_tokens/Driver_s_Seat.1.npy,Sniff n the Tears,Driver s Seat.1
clean_midi/lakh_midi_clean/Sniff_n_the_Tears/Driver_s_Seat.2.mid,processed/remi_tokens/Driver_s_Seat.2.npy,Sniff n the Tears,Driver s Seat.2
clean_midi/lakh_midi_clean/Sniff_n_the_Tears/Driver_s_Seat.mid,processed/remi_tokens/Driver_s_Seat.npy,Sniff n the Tears,Driver s Seat
